2019,2,8,-16014,D/ST,9.0,4.88,2,100,False
2019,2,8,4333,K,7.0,9.31,0,100,False
2019,2,8,11674,WR,0.0,9.2,3,100,False
2019,2,8,2576414,RB,24.0,6.96,23,100,False
2019,2,8,15826,RB,1.0,10.52,2,100,False
2019,2,8,-16010,D/ST,9.0,6.44,17,100,False
2019,2,11,2976316,WR,18.0,17.85,14,100,False
2019,2,11,3916925,RB,16.0,14.2,22,100,False
2019,2,11,3043078,RB,17.0,15.2,10,100,False
2019,2,11,3925357,WR,24.0,11.81,29,100,False
2019,2,11,3052117,RB,10.0,12.83,16,100,False
2019,2,11,14938,LB,15.5,8.87,0,100,False
2019,2,11,2573079,QB,17.0,18.76,26,100,False
2019,2,11,9761,TE,7.0,9.12,19,100,False
2019,2,11,3917315,QB,15.0,14.71,2,100,False
2019,2,11,4047650,WR,15.0,9.24,9,100,False
2019,2,11,13232,TE,0.0,7.96,9,100,False
2019,2,11,3115394,WR,18.0,8.42,21,100,False
2019,2,11,-16018,D/ST,4.0,5.22,10,100,False
2019,2,11,3050478,K,7.0,8.4,28,100,False
2019,2,11,-16016,D/ST,6.0,6.0,6,100,False
2019,2,9,16800,WR,18.0,16.16,26,100,False
2019,2,9,3115364,RB,12.0,14.76,27,100,False
2019,2,9,3042519,RB,24.0,12.85,11,100,False
2019,2,9,2577327,WR,17.0,10.9,9,100,False
2019,2,9,2969962,RB,3.0,10.85,31,100,False
2019,2,9,2574808,WR,12.0,10.67,8,100,False
2019,2,9,3895856,WR,17.0,10.71,14,100,False
2019,2,9,14881,QB,24.0,17.23,3,100,False
2019,2,9,3046292,S,9.0,7.58,0,100,False
2019,2,9,3916387,QB,30.0,18.3,32,100,False
2019,2,9,3116721,RB,3.0,6.18,19,100,False
2019,2,9,-16033,D/ST,4.0,8.54,23,100,False
2019,2,9,3068939,K,1.0,8.45,1,100,False
2019,2,9,2576925,TE,12.0,10.99,29,100,False
2019,2,9,4241372,WR,16.0,8.44,24,100,False
2019,2,10,3051392,RB,19.0,20.79,30,100,False
2019,2,10,12649,WR,9.0,13.22,31,100,False
2019,2,10,16944,RB,9.0,14.4,7,100,False
2019,2,10,13979,DE,4.0,6.07,0,100,False
2019,2,10,3045138,WR,11.0,9.36,30,100,False
2019,2,10,15853,TE,22.0,8.96,31,100,False
2019,2,10,2580,QB,-1.0,16.24,11,100,False
2019,2,10,15920,RB,2.0,7.66,15,100,False
2019,2,10,3121427,WR,14.0,9.59,32,100,False
2019,2,10,13217,WR,0.0,0.0,6,100,False
2019,2,10,9704,K,7.0,8.18,31,100,False
2019,2,10,2578533,WR,11.0,9.21,21,100,False
2019,2,10,4038441,RB,2.0,2.45,21,100,False
2019,2,10,-16029,D/ST,7.0,7.08,25,100,False
2019,2,10,15349,WR,12.0,9.23,28,100,False
2019,2,12,3054850,RB,6.0,19.95,15,100,False
2019,2,12,15835,TE,17.0,13.66,17,100,False
2019,2,12,4047365,RB,9.0,16.31,29,100,False
2019,2,12,3915416,WR,17.0,11.37,32,100,False
2019,2,12,3045144,WR,22.0,12.7,12,100,False
2019,2,12,3052876,WR,8.0,8.75,11,100,False
2019,2,12,3051902,RB,15.0,7.25,32,100,False
2019,2,12,4036348,WR,12.0,9.34,20,100,False
2019,2,12,3046779,QB,19.0,16.07,20,100,False
2019,2,12,14993,K,9.0,9.55,11,100,False
2019,2,12,-16007,D/ST,3.0,5.15,21,100,False
2019,2,12,4040761,RB,11.0,10.51,17,100,False
2019,2,12,3116136,RB,6.0,7.97,27,100,False
2019,2,12,4038524,QB,15.0,10.86,28,100,False
2019,2,12,16710,DE,4.0,5.99,0,100,False
2019,2,1,3116406,WR,0.0,0.0,19,100,False
2019,2,1,15847,TE,23.0,20.08,25,100,False
2019,2,1,3139605,RB,8.0,12.22,20,100,False
2019,2,1,13981,RB,9.0,11.86,21,100,False
2019,2,1,8439,QB,14.0,16.06,8,100,False
